age,income,credit_amount,duration,debt_to_income_ratio,credit_history_length,purpose,employment_status,housing,savings_account,checking_account,credit_risk,credit_to_income_ratio,monthly_payment,age_group,income_group
47,19916.22589,2944.857193,6,0.138346276,1.004878007,furniture,employed,own,moderate,moderate,0,0.147862211,490.8095322,Middle,Low
54,26652.07606,1982.254915,6,0.168095881,0.289336998,vacation,employed,free,moderate,little,0,0.074375254,330.3758191,Senior,Low
62,21583.76918,7299.769311,6,0.295715279,14.77235885,business,retired,own,moderate,little,0,0.33820642,1216.628219,Senior,Low
50,20991.94074,5503.740122,6,0.204057887,0.018926703,car,unemployed,rent,little,rich,0,0.262183482,917.2900204,Middle,Low
53,25070.95325,4444.247747,6,0.219622143,18.82433837,furniture,employed,own,moderate,little,0,0.177266804,740.7079578,Senior,Low
33,28807.86545,21119.89306,6,0.651926911,6.525477669,business,employed,rent,moderate,little,0,0.733129398,3519.982177,Adult,Below_Avg
26,11792.48265,2304.363837,21,0.129596787,1.991198271,car,employed,own,quite_rich,little,0,0.195409559,109.7316113,Adult,Low
50,45108.0862,20333.59284,17,0.388929456,5.983659467,business,employed,own,little,little,1,0.450774895,1196.093696,Middle,Below_Avg
45,8692.088123,5041.339623,52,0.559021565,8.515314388,car,unemployed,own,little,moderate,1,0.579991775,96.9488389,Middle,Low
41,15640.1084,1131.776293,9,0.249607366,1.407585946,education,retired,own,quite_rich,moderate,0,0.072363712,125.7529215,Middle,Low
44,21012.34633,4258.353561,10,0.064980711,7.367889238,medical,self-employed,rent,little,little,0,0.202659593,425.8353561,Middle,Low
43,27069.90801,10589.27379,6,0.52073324,8.15764121,education,employed,own,rich,little,0,0.391182482,1764.878965,Middle,Low
55,48440.24541,3670.03315,6,0.149542808,1.434109746,furniture,employed,rent,little,little,0,0.075764132,611.6721917,Senior,Below_Avg
55,8698.050994,1510.471552,21,0.330354208,0.214153148,car,employed,own,little,little,0,0.173656323,71.92721675,Senior,Low
46,17088.36217,4308.686475,6,0.565810175,1.141548644,car,employed,own,little,little,1,0.252141571,718.1144126,Middle,Low
50,7605.167703,2475.659492,26,0.468668629,1.119759445,education,employed,own,rich,little,0,0.325523327,95.21767277,Middle,Low
46,22377.49369,7284.117128,22,0.418077551,0.337329765,furniture,self-employed,rent,little,little,0,0.325510856,331.0962331,Middle,Low
34,25231.33093,9124.513417,24,0.230384614,6.473270621,furniture,employed,rent,little,moderate,0,0.361634249,380.188059,Adult,Low
49,48795.71941,2111.140652,21,-0.075357352,2.389976787,medical,employed,own,little,little,0,0.043264874,100.5305072,Middle,Below_Avg
23,23395.9306,2794.355464,22,0.15545669,10.78749836,furniture,employed,rent,little,moderate,0,0.119437671,127.0161575,Young,Low
52,37123.76334,9003.007544,14,0.072705717,1.45290539,education,retired,rent,moderate,little,0,0.242513332,643.0719675,Senior,Below_Avg
25,29493.30421,2472.350453,20,0.145371442,3.018655001,education,self-employed,own,little,moderate,0,0.083827517,123.6175226,Young,Below_Avg
43,17718.70077,2067.868181,13,-0.096786782,5.094628007,education,employed,rent,little,moderate,0,0.116705407,159.0667832,Middle,Low
29,10889.12242,1914.184753,6,0.291012046,10.49679082,furniture,unemployed,own,little,moderate,1,0.175788707,319.0307922,Adult,Low
46,25273.23347,6513.491306,6,0.22555288,3.718215561,furniture,employed,own,rich,little,0,0.257722911,1085.581884,Middle,Low
39,10445.73449,6293.836975,9,0.615186686,2.338229078,medical,employed,own,little,little,0,0.602526991,699.3152194,Middle,Low
20,42091.60259,2843.420977,6,-0.007284065,10.08759765,furniture,employed,rent,moderate,rich,0,0.067553165,473.9034962,Young,Below_Avg
45,20312.03708,4934.804405,39,0.053097113,1.857104412,education,employed,own,little,little,0,0.242949754,126.5334463,Middle,Low
33,40038.17711,16675.66762,6,0.539963705,0.413776958,business,employed,own,little,little,1,0.416494177,2779.277937,Adult,Below_Avg
50,17324.77406,2254.65416,6,0.263710605,2.944315188,car,self-employed,own,rich,rich,0,0.130140465,375.7756934,Middle,Low
40,25195.6186,1031.331446,9,0.005784191,7.687756644,business,employed,own,quite_rich,moderate,0,0.040932968,114.5923829,Middle,Low
44,24457.06545,7073.14474,30,0.355399556,0.156322564,education,employed,own,little,rich,1,0.2892066,235.7714913,Middle,Low
28,21535.92912,4499.308822,9,0.169831903,4.408024566,business,employed,rent,moderate,little,0,0.208921045,499.9232025,Adult,Low
32,17741.64967,2784.935328,6,0.185820595,4.512728749,business,self-employed,own,moderate,little,0,0.156971611,464.155888,Adult,Low
34,26801.89865,8280.546022,14,0.38486763,13.19321052,vacation,self-employed,rent,rich,little,0,0.30895371,591.467573,Adult,Low
50,13862.16365,9617.889335,15,0.749331591,1.687617665,furniture,employed,own,rich,moderate,0,0.693823098,641.1926223,Middle,Low
60,12031.48612,839.9795817,25,0.203912076,1.63444778,vacation,employed,rent,moderate,little,0,0.069815115,33.59918327,Senior,Low
30,41003.53029,2915.864641,28,0.123000594,2.903412658,car,employed,own,quite_rich,little,1,0.071112527,104.1380229,Adult,Below_Avg
52,31684.53527,31382.72888,22,0.993283109,2.207391087,business,employed,rent,quite_rich,moderate,0,0.990474647,1426.487676,Senior,Below_Avg
18,22764.23184,7837.882069,6,0.268165002,6.665585603,car,employed,rent,moderate,little,1,0.344306899,1306.313678,Young,Low
25,50643.75431,8441.226616,6,0.118827994,5.132650051,car,employed,own,moderate,moderate,0,0.166678532,1406.871103,Young,Below_Avg
28,19266.38681,12560.53988,60,0.732945745,7.113153778,car,self-employed,rent,moderate,little,1,0.651940605,209.3423313,Adult,Low
23,42674.27719,4982.340603,6,-0.033429869,8.575153142,furniture,employed,own,little,little,0,0.116752782,830.3901005,Young,Below_Avg
20,24047.51737,9296.072964,6,0.497151736,12.81852429,car,self-employed,own,moderate,little,0,0.386571005,1549.345494,Young,Low
44,13195.41401,8729.380072,23,0.633432136,2.818818295,education,self-employed,free,moderate,moderate,1,0.661546509,379.538264,Middle,Low
37,55493.44007,7564.588257,15,0.054454409,20.89865921,furniture,employed,own,little,little,0,0.136315,504.3058838,Middle,Average
44,36147.22363,3798.60975,11,-0.004785239,1.214568581,business,self-employed,own,rich,rich,0,0.105087179,345.3281591,Middle,Below_Avg
48,20733.15699,5640.043955,6,0.339466936,6.26520537,car,employed,own,quite_rich,moderate,0,0.272030157,940.0073258,Middle,Low
43,31684.58708,3069.6252,6,0.095416572,3.817948196,car,self-employed,own,little,moderate,0,0.096880707,511.6042001,Middle,Below_Avg
47,18000.38243,4965.411453,21,0.434726853,8.488630376,furniture,employed,free,rich,rich,1,0.275850331,236.4481644,Middle,Low
39,33342.04585,1929.868773,6,-0.068426631,3.23867568,furniture,employed,own,little,little,0,0.057880935,321.6447955,Middle,Below_Avg
25,6663.903596,2611.031954,10,0.334000824,7.660964081,car,employed,rent,moderate,moderate,0,0.391817186,261.1031954,Young,Low
52,13228.10925,3921.18964,23,0.287206464,13.30836578,medical,employed,own,moderate,little,0,0.29642858,170.4865061,Senior,Low
32,35940.85221,2310.075888,46,-0.010911297,6.589334549,car,employed,own,moderate,rich,0,0.064274377,50.21904104,Adult,Below_Avg
28,19441.636,3281.271187,37,0.169387333,7.482651182,business,employed,rent,moderate,moderate,0,0.168775467,88.68300506,Adult,Low
37,24434.98382,4310.715672,35,0.208365813,0.347690625,car,employed,rent,rich,moderate,0,0.176415737,123.1633049,Middle,Low
29,11232.95524,6780.525435,7,0.652076346,1.146799553,vacation,unemployed,own,moderate,little,0,0.603627923,968.6464907,Adult,Low
34,55488.63466,10502.8911,47,0.339896755,18.30704921,furniture,employed,rent,moderate,little,1,0.189280042,223.4657682,Adult,Average
44,39945.24107,3391.31321,20,-0.045448188,5.907584249,medical,employed,own,moderate,little,0,0.084899055,169.5656605,Middle,Below_Avg
44,19923.54328,14300.98498,39,0.751569287,4.121396039,furniture,employed,own,quite_rich,moderate,0,0.717793255,366.6919226,Middle,Low
29,17991.45265,10413.81806,6,0.51412602,2.286237664,car,employed,free,little,little,0,0.578820302,1735.636343,Adult,Low
34,36857.04946,7356.025598,6,0.242583934,0.227021769,education,self-employed,rent,little,little,0,0.199582596,1226.004266,Adult,Below_Avg
52,59351.65144,5557.587018,10,0.136771506,2.303324123,education,employed,rent,rich,moderate,0,0.093638288,555.7587018,Senior,Average
45,35485.52436,6344.202441,31,0.080090891,3.454876437,car,self-employed,rent,rich,rich,0,0.178782829,204.6516917,Middle,Below_Avg
64,65244.78076,12703.60284,9,0.104591571,1.187857612,car,employed,own,quite_rich,little,0,0.194706806,1411.511427,Senior,Average
54,13888.60968,13080.31527,38,0.992965939,0.950580021,business,employed,rent,little,rich,0,0.941801633,344.2188229,Senior,Low
53,14622.35184,14299.17872,6,0.980239142,3.550617851,car,self-employed,own,rich,little,0,0.977898691,2383.196454,Senior,Low
23,12155.40786,5079.974219,6,0.395956678,4.408290085,furniture,employed,rent,rich,little,0,0.417918862,846.6623698,Young,Low
49,27470.8391,7661.581718,25,0.344697398,1.37164425,education,employed,rent,rich,rich,0,0.278898715,306.4632687,Middle,Low
39,24047.87165,14397.89372,17,0.671889852,4.426255842,business,employed,free,moderate,little,0,0.598718004,846.9349246,Middle,Low
33,20414.98437,2984.021517,10,0.093205189,11.52995262,car,employed,rent,little,rich,0,0.1461682,298.4021517,Adult,Low
42,33012.09585,3809.550633,33,0.030193316,3.204417737,education,employed,own,moderate,little,0,0.11539863,115.4409283,Middle,Below_Avg
51,40788.86076,4978.228234,31,-0.004143178,9.738214182,car,employed,own,moderate,rich,0,0.12204872,160.5880075,Senior,Below_Avg
46,10271.91546,10093.82359,7,0.986007666,13.10510593,car,employed,own,moderate,little,1,0.982662254,1441.974799,Middle,Low
29,16342.33054,10220.36646,32,0.483076198,0.484724736,furniture,self-employed,rent,rich,moderate,1,0.625392225,319.386452,Adult,Low
48,33192.25342,4085.946619,7,0.13304225,0.503587554,medical,unemployed,rent,moderate,rich,1,0.123099404,583.7066599,Middle,Below_Avg
32,17433.18161,1470.139299,17,0.206013627,3.231739584,car,self-employed,own,little,little,0,0.084329948,86.47878229,Adult,Low
42,14778.03095,5984.614204,6,0.369620979,4.434903059,car,self-employed,free,moderate,little,0,0.404966956,997.4357007,Middle,Low
36,36653.66542,2357.476603,6,0.010697194,2.774614398,business,self-employed,free,little,little,0,0.064317622,392.9127672,Middle,Below_Avg
37,11559.35061,1492.265981,10,0.328880482,1.975970953,furniture,retired,free,little,rich,0,0.129096005,149.2265981,Middle,Low
49,18943.38544,1788.089037,6,0.24536139,5.122082505,education,employed,own,moderate,little,0,0.094391208,298.0148395,Middle,Low
27,25960.2555,6381.157628,6,0.169345098,0.010418409,medical,employed,rent,rich,moderate,0,0.245804885,1063.526271,Adult,Low
63,16532.6095,14600.775,11,0.897051374,17.22156015,medical,employed,free,rich,moderate,1,0.883150056,1327.343182,Senior,Low
18,32584.03841,5070.098949,12,0.188468517,1.320342653,furniture,employed,rent,moderate,rich,1,0.155600693,422.5082458,Young,Below_Avg
32,16573.51987,5820.285088,6,0.371545824,12.45052681,education,employed,own,rich,little,0,0.351179781,970.0475147,Adult,Low
44,44547.43015,12661.43389,6,0.46569101,0.577137,medical,employed,rent,little,rich,0,0.284223666,2110.238982,Middle,Below_Avg
47,20684.22996,1428.579785,6,0.077789123,1.35961571,car,employed,rent,quite_rich,little,0,0.069066133,238.0966309,Middle,Low
38,30811.24711,7451.280213,6,0.265559859,1.338571811,furniture,retired,rent,quite_rich,moderate,0,0.241836372,1241.880035,Middle,Below_Avg
39,31984.6691,4869.410554,7,0.221108247,27.80218377,furniture,retired,own,moderate,little,0,0.152242018,695.6300791,Middle,Below_Avg
44,16094.45366,7729.859512,6,0.599272923,0.023055804,car,self-employed,own,little,little,1,0.480280951,1288.309919,Middle,Low
37,7889.252946,3338.286309,45,0.516833445,5.10323389,medical,employed,rent,moderate,rich,1,0.423143526,74.18414021,Middle,Low
56,26380.43398,2554.598041,6,0.150645325,10.18906408,business,unemployed,own,little,little,1,0.096836847,425.7663401,Senior,Low
50,22837.15682,5499.470663,6,0.084942425,5.577881649,furniture,unemployed,rent,moderate,little,0,0.240812405,916.5784438,Middle,Low
50,29083.11412,18386.15213,9,0.583379605,2.252839215,vacation,unemployed,own,little,moderate,1,0.632193377,2042.905792,Middle,Below_Avg
28,19667.76468,9786.195837,6,0.579517519,15.8873935,furniture,self-employed,own,moderate,moderate,1,0.497575398,1631.03264,Adult,Low
39,17761.45876,3274.255467,6,0.209385959,11.19902596,vacation,employed,own,little,little,0,0.18434609,545.7092445,Middle,Low
36,60128.33691,1681.131523,25,0.110571919,2.845407789,car,employed,own,little,moderate,0,0.027959056,67.24526092,Middle,Average
27,10549.38633,1279.655491,14,0.310018021,4.258704327,car,unemployed,rent,little,moderate,1,0.121301415,91.40396364,Adult,Low
44,31792.16768,14085.19552,6,0.325343477,17.13552879,car,employed,own,little,rich,0,0.443039797,2347.532586,Middle,Below_Avg
33,16526.14698,2289.146156,11,0.252307646,20.24504807,education,employed,rent,rich,moderate,0,0.138516628,208.104196,Adult,Low
47,18622.21852,3787.984148,6,0.170375731,2.987578677,car,employed,rent,little,little,1,0.203412077,631.3306914,Middle,Low
27,18796.92523,14142.91259,7,0.845940624,9.398038721,car,employed,own,moderate,little,0,0.752405642,2020.416085,Adult,Low
60,14739.45017,1351.376303,8,0.087562235,1.797539242,medical,unemployed,free,moderate,little,1,0.091684309,168.9220378,Senior,Low
29,29307.89185,16216.93925,31,0.766030572,2.324585919,medical,employed,rent,little,little,0,0.553330118,523.1270725,Adult,Below_Avg
42,44148.8341,4012.170465,23,0.103886982,0.900551315,education,employed,rent,little,little,0,0.090878288,174.4421941,Middle,Below_Avg
49,27861.66004,1960.850032,40,0.006326654,1.173453524,vacation,retired,free,moderate,rich,0,0.070378076,49.02125079,Middle,Low
33,23194.97636,4032.409061,6,0.215835842,5.348277594,medical,employed,own,quite_rich,rich,0,0.17384838,672.0681769,Adult,Low
50,13450.61018,2757.066621,13,0.237371345,3.574731501,business,unemployed,own,moderate,little,0,0.204977067,212.0820477,Middle,Low
25,28521.47619,6992.936444,6,0.358991144,1.314178972,education,employed,own,moderate,little,0,0.245181434,1165.489407,Young,Below_Avg
57,64742.60832,2926.299846,31,0.09000426,2.578433903,vacation,self-employed,own,rich,little,1,0.04519898,94.39676924,Senior,Average
40,18208.66189,1064.953304,8,0.305992547,2.335506903,education,employed,rent,rich,little,0,0.058486083,133.119163,Middle,Low
32,18251.60336,4119.759111,6,0.214579981,21.85452536,car,employed,rent,quite_rich,rich,0,0.225720395,686.6265185,Adult,Low
36,16638.18168,1660.317218,7,0.089827588,9.605896761,furniture,employed,own,moderate,moderate,0,0.099789583,237.188174,Middle,Low
49,17245.26484,5787.501208,6,0.275210834,2.454839936,furniture,retired,own,little,rich,0,0.335599439,964.5835347,Middle,Low
32,5582.266877,1901.304929,26,0.349164116,12.2621922,medical,employed,own,rich,moderate,0,0.340597283,73.12711266,Adult,Low
31,26971.00537,3326.213196,6,0.14643143,2.097582275,business,employed,own,little,moderate,0,0.123325518,554.368866,Adult,Low
37,14432.29831,5687.75128,14,0.422219842,5.511618528,vacation,unemployed,rent,moderate,moderate,0,0.394098789,406.2679486,Middle,Low
25,9846.471441,4146.554469,28,0.427839622,17.00348704,business,employed,rent,moderate,little,0,0.421120855,148.091231,Young,Low
61,32099.47567,6004.978934,24,0.126091929,2.473767902,furniture,self-employed,own,moderate,little,0,0.187074051,250.2074556,Senior,Below_Avg
33,12822.94095,8469.525227,49,0.57233136,5.695374319,business,self-employed,own,rich,rich,0,0.660497873,172.8474536,Adult,Low
49,18595.3248,1946.236993,6,0.067145333,1.754343529,car,employed,own,little,little,0,0.104662705,324.3728322,Middle,Low
42,45854.1596,4667.981207,7,0.215954371,1.548359195,furniture,employed,rent,quite_rich,little,0,0.101800605,666.8544582,Middle,Below_Avg
28,10887.73386,342.5429194,8,0.167141329,4.26841881,vacation,unemployed,free,little,moderate,0,0.03146136,42.81786493,Adult,Low
39,10236.35505,5990.119503,6,0.577484451,19.379564,education,employed,own,little,little,1,0.585180904,998.3532505,Middle,Low
49,25201.35633,3863.576917,30,0.059149996,3.017756013,vacation,employed,rent,moderate,moderate,0,0.153308293,128.7858972,Middle,Low
37,39133.87276,2237.781359,21,0.049065361,13.87391326,car,self-employed,rent,quite_rich,little,1,0.057182722,106.5610171,Middle,Below_Avg
54,10024.91869,6326.962473,13,0.840290114,12.28821961,business,employed,own,moderate,rich,0,0.63112357,486.689421,Senior,Low
52,27006.82439,12558.56349,9,0.56491123,1.463557577,car,self-employed,free,moderate,little,0,0.465014446,1395.395943,Senior,Low
51,29451.48965,3358.285322,40,0.169101959,2.569312879,education,employed,own,moderate,little,0,0.11402769,83.95713305,Senior,Below_Avg
34,7866.903109,2308.027189,6,0.38965296,5.154335675,furniture,unemployed,free,little,little,1,0.293384469,384.6711981,Adult,Low
27,32835.01216,5608.396955,7,0.324862048,3.649531827,education,employed,rent,moderate,little,0,0.170805387,801.199565,Adult,Below_Avg
32,34142.6611,1688.362945,54,-0.065836375,0.504400228,car,employed,own,little,moderate,0,0.049450245,31.26598046,Adult,Below_Avg
42,18846.96578,2897.764636,6,0.114548329,25.33446508,furniture,self-employed,free,quite_rich,rich,0,0.153752316,482.9607727,Middle,Low
46,41199.16142,13067.99943,27,0.264318745,6.984835589,business,employed,own,little,moderate,1,0.317190908,483.999979,Middle,Below_Avg
18,38879.70951,5165.428725,22,0.191568109,2.878545806,education,employed,rent,little,little,1,0.13285667,234.7922148,Young,Below_Avg
39,23191.91401,1092.721256,41,0.063127565,4.813879986,education,self-employed,own,moderate,little,0,0.047116476,26.65173794,Middle,Low
41,17575.78365,1167.25099,6,0.142043587,0.458234982,education,self-employed,rent,moderate,little,0,0.066412458,194.5418317,Middle,Low
36,13542.47137,5595.223432,60,0.362472443,3.418971811,medical,employed,own,moderate,moderate,0,0.413161178,93.25372386,Middle,Low
55,21616.63087,9797.79325,6,0.590447764,13.35611481,medical,employed,free,little,little,1,0.453252558,1632.965542,Senior,Low
45,29286.42742,1347.360582,7,0.039072943,11.34579791,furniture,self-employed,own,little,moderate,0,0.046006314,192.4800831,Middle,Below_Avg
55,18730.55768,7042.863306,6,0.445463825,2.057774407,furniture,employed,own,rich,little,0,0.376009269,1173.810551,Senior,Low
37,7341.140547,14246.61774,6,2.060195191,3.789685881,education,unemployed,rent,moderate,little,1,1.940654541,2374.43629,Middle,Low
51,41537.70913,22254.22574,60,0.647272015,5.976445156,car,employed,free,moderate,rich,0,0.535759583,370.9037623,Senior,Below_Avg
59,24224.3017,6405.922345,22,0.300524822,2.077647424,furniture,self-employed,own,moderate,rich,0,0.264441982,291.1782884,Senior,Low
55,18218.40729,7371.983464,12,0.486579474,0.335397898,car,employed,own,moderate,little,0,0.404644783,614.3319553,Senior,Low
26,33812.27544,891.9878023,6,0.200546657,3.520450752,car,employed,own,rich,little,0,0.026380591,148.6646337,Adult,Below_Avg
36,47208.03066,26365.24747,13,0.609850853,4.601942278,education,employed,own,moderate,moderate,0,0.558490729,2028.09596,Middle,Below_Avg
35,5426.470574,3101.396676,6,0.498566456,0.029293645,furniture,employed,rent,little,moderate,0,0.571531096,516.8994459,Adult,Low
45,27368.05743,2329.067084,6,0.143406732,0.502281547,car,employed,own,moderate,rich,0,0.085101659,388.1778473,Middle,Low
48,10793.24112,4007.148189,17,0.367536464,1.16149318,vacation,employed,rent,little,little,0,0.371264585,235.7145993,Middle,Low
29,28269.96615,16470.70671,28,0.347821975,2.138954575,vacation,unemployed,rent,moderate,little,0,0.582622088,588.2395255,Adult,Below_Avg
40,23481.39305,28751.25904,10,1.270627118,3.894083359,vacation,employed,own,moderate,little,0,1.224427315,2875.125904,Middle,Low
18,30268.51261,5433.435728,12,0.191172919,1.739587858,furniture,retired,own,little,moderate,0,0.179507854,452.7863107,Young,Below_Avg
57,17160.68332,10921.26776,18,0.75205395,1.616089031,car,employed,rent,rich,moderate,1,0.636412173,606.737098,Senior,Low
33,8633.281405,5087.60892,6,0.514292509,10.17614132,car,self-employed,own,little,moderate,1,0.589301875,847.9348201,Adult,Low
40,17585.25251,2142.574927,31,-0.028731662,0.783565204,car,unemployed,own,quite_rich,rich,0,0.121839304,69.11532022,Middle,Low
36,26995.45554,16016.82381,32,0.610183645,3.580633891,car,unemployed,own,little,little,1,0.593315559,500.5257439,Middle,Low
53,36596.07102,2987.816152,14,0.119660824,15.26942594,vacation,employed,rent,quite_rich,moderate,0,0.081643085,213.4154395,Senior,Below_Avg
18,12259.84234,16788.08384,6,1.378738901,4.904322923,medical,self-employed,own,moderate,rich,0,1.369355606,2798.013974,Young,Low
39,36810.1983,13888.7309,12,0.379377472,6.315173612,vacation,employed,free,little,rich,0,0.377306604,1157.394242,Middle,Below_Avg
38,15931.66401,8032.322646,6,0.397300795,2.821457183,business,employed,rent,little,little,0,0.50417349,1338.720441,Middle,Low
34,26402.78935,21230.19638,25,0.790197434,0.100667462,education,self-employed,own,little,moderate,1,0.804089148,849.2078554,Adult,Low
60,17069.5768,29315.6513,6,1.682580513,5.19413353,business,employed,rent,little,moderate,0,1.717421096,4885.941884,Senior,Low
29,24126.96356,4271.862995,6,0.284328504,4.997333025,medical,employed,own,little,moderate,1,0.17705763,711.9771658,Adult,Low
49,34404.36818,2573.35225,52,0.11272979,0.585072111,education,employed,free,little,little,0,0.074797254,49.48754326,Middle,Below_Avg
44,11926.20026,1106.08732,9,0.064944607,3.100968142,car,employed,own,little,little,0,0.092744319,122.8985911,Middle,Low
55,15678.52235,29606.39915,28,2.060729652,12.34490734,car,employed,own,moderate,moderate,1,1.888341164,1057.371398,Senior,Low
31,24160.66783,3457.33864,18,0.116207042,1.147599385,education,unemployed,rent,little,little,0,0.143097809,192.0743689,Adult,Low
31,73188.37168,12185.83494,6,0.222278277,3.091114716,furniture,employed,rent,moderate,little,0,0.166499605,2030.97249,Adult,Average
53,14305.58278,2716.217879,6,0.173179046,3.580633891,medical,self-employed,rent,little,little,0,0.18987118,452.7029798,Senior,Low
45,61087.76887,16824.8546,28,0.438536255,8.323734932,education,self-employed,free,quite_rich,moderate,0,0.275421003,600.8876644,Middle,Average
21,60006.70901,2807.096423,25,0.055465687,8.702743196,business,employed,own,moderate,moderate,0,0.04677971,112.2838569,Young,Average
33,20980.41001,1894.337956,6,0.101932221,7.120384474,car,self-employed,own,moderate,little,0,0.090290798,315.7229927,Adult,Low
44,18975.87542,4159.68594,6,0.205222136,2.274228736,furniture,self-employed,own,little,moderate,0,0.219209172,693.28099,Middle,Low
50,15583.49158,3211.776337,26,0.225752394,0.373816684,furniture,employed,free,moderate,little,1,0.206101201,123.5298591,Middle,Low
31,21287.99834,7919.155326,60,0.491954721,2.149939063,business,employed,free,little,little,0,0.372000937,131.9859221,Adult,Low
18,10901.33223,4716.791395,33,0.517264657,3.580633891,furniture,unemployed,free,quite_rich,little,0,0.432680272,142.9330726,Young,Low
46,21202.62961,8120.621062,20,0.385808275,6.065851097,medical,retired,own,rich,little,0,0.383000657,406.0310531,Middle,Low
25,46557.34869,3893.963535,44,0.253770511,16.76206601,business,self-employed,own,moderate,moderate,1,0.083638,88.49917125,Young,Below_Avg
18,16227.41652,2886.829451,6,0.265196842,3.022397169,business,employed,own,rich,rich,0,0.177898278,481.1382419,Young,Low
18,19528.64904,3081.437727,6,0.113972513,5.004283456,medical,employed,own,moderate,little,0,0.157790624,513.5729546,Young,Low
49,9409.073446,25234.08751,6,2.543853839,3.87385679,medical,employed,own,little,rich,1,2.681888674,4205.681252,Middle,Low
41,26556.53257,5884.851265,60,0.180095745,0.816234561,car,self-employed,own,rich,moderate,1,0.221597125,98.08085442,Middle,Low
37,25140.63757,1005.24868,38,0.081319889,3.092077113,vacation,self-employed,own,little,little,0,0.039985011,26.45391263,Middle,Low
56,22739.32719,3241.633957,6,0.20227632,3.935478141,car,employed,own,moderate,little,0,0.142556283,540.2723261,Senior,Low
47,19763.3892,5310.773786,12,0.404631534,15.05418956,furniture,self-employed,own,little,moderate,0,0.268717766,442.5644821,Middle,Low
59,19027.12822,21511.00073,6,1.021089144,2.282784649,car,employed,own,little,moderate,1,1.130543742,3585.166788,Senior,Low
23,28309.42641,11192.04988,28,0.351431575,19.58495239,education,self-employed,rent,moderate,little,1,0.395347109,399.716067,Young,Below_Avg
39,21711.37725,2351.069784,8,-0.009476812,3.907707465,furniture,employed,own,little,little,0,0.108287455,293.883723,Middle,Low
20,25783.3944,34019.34468,43,1.185548551,1.388455698,education,self-employed,rent,moderate,rich,1,1.319428472,791.1475506,Young,Low
37,24526.05765,4793.766505,6,0.132674182,1.06388972,business,employed,own,moderate,little,0,0.195456056,798.9610842,Middle,Low
37,38627.26462,13320.55818,23,0.381509826,0.763978342,education,employed,rent,quite_rich,rich,0,0.344848601,579.1547036,Middle,Below_Avg
47,30899.5546,1950.796836,9,0.140272937,3.015918806,car,employed,own,little,little,0,0.063133494,216.755204,Middle,Below_Avg
40,24256.28217,721.5989573,6,-0.065086459,0.110851933,vacation,unemployed,own,rich,little,0,0.029748951,120.2664929,Middle,Low
47,47061.52256,1592.809644,13,-0.047082328,2.944343801,education,self-employed,rent,rich,little,1,0.033845264,122.5238188,Middle,Below_Avg
48,27177.21628,364.9400958,11,-0.164554154,22.28577379,furniture,employed,free,little,little,0,0.013428163,33.17637235,Middle,Low
65,42297.41891,26626.74556,7,0.650947523,5.544931501,medical,self-employed,own,rich,little,1,0.629512302,3803.820794,Senior,Below_Avg
36,29836.00916,5834.981272,18,0.122354533,7.131127954,car,self-employed,own,little,little,0,0.195568423,324.1656262,Middle,Below_Avg
28,8769.547262,2345.572495,19,0.43377105,0.63351886,education,self-employed,free,little,moderate,0,0.267467912,123.4511839,Adult,Low
42,42294.71353,7059.286224,6,0.207887938,3.203730684,business,employed,own,little,little,0,0.166907058,1176.547704,Middle,Below_Avg
30,23566.65624,5718.530976,16,0.225508898,1.685924159,car,employed,own,rich,moderate,0,0.242653473,357.408186,Adult,Low
57,21461.64386,8076.765133,22,0.312223636,11.22618342,furniture,employed,free,little,rich,0,0.376334878,367.1256879,Senior,Low
36,25353.55342,12934.13372,6,0.360683705,1.000141838,vacation,employed,rent,little,rich,1,0.510150727,2155.688954,Middle,Low
33,18536.71092,3897.392729,19,0.07346548,3.069215979,car,self-employed,own,moderate,little,1,0.210252657,205.1259331,Adult,Low
34,24674.22438,2431.171588,29,0.036316726,4.434238788,furniture,employed,free,little,moderate,1,0.098530821,83.83350303,Adult,Low
48,16384.02358,9530.192268,32,0.511785649,3.608156046,education,employed,rent,moderate,moderate,1,0.581675937,297.8185084,Middle,Low
38,41653.31055,9338.175993,6,0.124270902,8.866951932,business,employed,own,little,little,0,0.224188087,1556.362665,Middle,Below_Avg
32,20810.35427,5327.240464,21,0.293699371,1.316268913,business,employed,rent,little,little,0,0.255989898,253.6781173,Adult,Low
59,18191.46994,28058.40055,28,1.593819815,2.369183715,vacation,retired,rent,moderate,little,1,1.542393256,1002.085734,Senior,Low
29,13870.74316,3462.486674,9,0.203761934,7.853112767,furniture,unemployed,rent,moderate,moderate,0,0.249625174,384.7207415,Adult,Low
40,25194.67381,2392.546653,14,0.288477625,3.754638004,business,employed,free,rich,rich,1,0.094962398,170.8961895,Middle,Low
47,24186.58816,6866.934993,6,0.109242056,2.571804207,business,self-employed,own,moderate,rich,0,0.283914992,1144.489166,Middle,Low
20,26747.92841,2864.215342,6,0.112898153,0.149423228,furniture,employed,rent,quite_rich,moderate,0,0.107081763,477.3692237,Young,Low
45,13178.92256,7305.722465,12,0.532490974,6.999642911,medical,self-employed,own,little,little,0,0.554348994,608.8102054,Middle,Low
27,9891.285546,2523.982765,6,0.200102281,17.91037394,vacation,employed,own,little,rich,0,0.255172369,420.6637942,Adult,Low
